"STATION","NAME","DATE","AWND","DAPR","DASF","MDPR","MDSF","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","TSUN","WDF2","WDF5","WESD","WESF","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11"
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-02-18",,,,,,,,,"0.3",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-02-19",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-02-20",,,,,,,"0.06",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-02-21",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-02-26",,"    2",,"1.36",,,,,,"0.0",,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-02-27",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-02-28",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-03-01",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-03-02",,,,,,,"1.75",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-03-03",,,,,,,"0.97",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-03-04",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-03-05",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-03-06",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-03-07",,,,,,,"0.40",,"0.4",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-03-08",,,,,,,"0.64",,"5.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-03-09",,,,,,,"0.06",,"3.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-03-10",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-03-11",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-03-12",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-03-13",,,,,,,"0.05",,"4.3",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-03-14",,,,,,,"0.32",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-03-15",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-03-16",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-03-17",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-03-18",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-03-19",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-03-20",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-03-21",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-03-23",,"    2",,,,,,,,"15.0",,,,,,,,"0.7",,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-03-24",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-03-25",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-03-26",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-03-27",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-03-28",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-03-29",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-03-30",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-04-01",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-04-02",,,,,,,"0.85",,"1.9","2.0",,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-04-03",,,,,,,"0.15",,,"0.5",,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-04-04",,,,,,,"0.25",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-04-05",,,,,,,"0.15",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-04-06",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-04-07",,,,,,,"0.10",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-04-08",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-04-09",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-04-10",,,,,,,"0.02",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-04-11",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-04-12",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-04-13",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-04-14",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-04-15",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-04-16",,,,,,,"0.88",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-04-17",,,,,,,"1.16",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-04-18",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-04-19",,,,,,,"0.08",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-04-20",,,,,,,"0.11",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-04-21",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-04-22",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-04-23",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-04-24",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-04-25",,,,,,,"0.20",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-04-27",,"    2",,"0.31",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-04-28",,,,,,,"0.25",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-04-29",,,,,,,"0.09",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-04-30",,,,,,,"0.05",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-05-01",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-05-02",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-05-03",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-05-04",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-05-05",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-05-06",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-05-07",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-05-09",,"    2",,"0.00",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-05-10",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-05-11",,,,,,,"0.15",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-05-12",,,,,,,"0.03",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-05-13",,,,,,,"0.12",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-05-14",,,,,,,"0.12",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-05-15",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-05-16",,,,,,,"0.24",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-05-17",,,,,,,"0.52",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-05-18",,,,,,,"0.26",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-05-20",,"    2",,"0.86",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-05-21",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-05-22",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-05-23",,,,,,,"0.36",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-05-24",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-05-27",,"    2",,"0.16",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-05-28",,,,,,,"0.66",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-05-29",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-05-30",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-05-31",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-06-05",,"    2",,"1.21",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-06-06",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-06-07",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-06-08",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-06-09",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-06-10",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-06-11",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-06-12",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-06-13",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-06-14",,,,,,,"0.03",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-06-15",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-06-16",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-06-17",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-06-18",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-06-19",,,,,,,"0.08",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-06-20",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-06-21",,,,,,,"0.78",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-06-22",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-06-23",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-06-24",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-06-25",,,,,,,"0.04",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-06-26",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-06-27",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-06-28",,,,,,,"0.09",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-06-29",,,,,,,"0.45",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-06-30",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-07-01",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-07-02",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-07-03",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-07-04",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-07-06",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-07-07",,,,,,,"0.06",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-07-08",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-07-09",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-07-10",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-07-11",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-07-12",,,,,,,"0.42",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-07-13",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-07-14",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-07-15",,,,,,,"0.55",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-07-16",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-07-17",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-07-18",,,,,,,"0.94",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-07-19",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-07-20",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-07-21",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-07-22",,,,,,,"0.64",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-07-23",,,,,,,"0.40",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-07-24",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-07-25",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-07-26",,,,,,,"2.10",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-07-27",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-07-28",,,,,,,"0.31",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-07-29",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-07-30",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-07-31",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-08-01",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-08-02",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-08-05",,"    2",,"0.48",,,,,,"0.0",,,,,,,,"0.0",,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-08-06",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-08-07",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-08-08",,,,,,,"0.56",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-08-09",,,,,,,"0.37",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-08-10",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-08-11",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-08-12",,,,,,,"0.38",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-08-13",,,,,,,"0.31",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-08-14",,,,,,,"0.36",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-08-15",,,,,,,"0.75",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-08-16",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-08-17",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-08-18",,,,,,,"0.17",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-08-19",,,,,,,"0.27",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-08-20",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-08-21",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-08-22",,,,,,,"0.19",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-08-23",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-08-24",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-08-25",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-08-26",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-08-27",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-08-28",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-08-29",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-08-30",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-08-31",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-09-01",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-09-03",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-09-04",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-09-05",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-09-06",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-09-07",,,,,,,"1.13",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-09-08",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-09-10",,"    2",,"0.70",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-09-11",,,,,,,"0.75",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2018-09-12",,,,,,,"0.35",,,,,,,,,,,,,,,,,,,,,,,
